"id_1";"maximum(att_1)_activityId";"maximum(att_1)_activityName";"maximum(att_1)_activityType";"maximum(att_1)_assignee";"maximum(att_1)_canceled";"maximum(att_1)_completeScope";"maximum(att_1)_durationInMillis";"maximum(att_1)_endTime";"maximum(att_1)_executionId";"maximum(att_1)_id";"maximum(att_1)_parentActivityInstanceId";"maximum(att_1)_processDefinitionId";"maximum(att_1)_processDefinitionKey";"maximum(att_1)_processInstanceId";"maximum(att_1)_rootProcessInstanceId";"maximum(att_1)_startTime";"maximum(att_1)_taskId"
"1197";"Event_0utgkk5";;"messageEndEvent";;"false";"true";"3653.0";"2021-05-15T10:24:59.032+0000";"96a9a061-b567-11eb-b311-72e642d23b9b";"Event_0utgkk5:cacf8b13-b567-11eb-b311-72e642d23b9b";"96a9a061-b567-11eb-b311-72e642d23b9b";"a3be8d25-b092-11eb-815c-5afe1358295f";"InventoryCheckAvialabilityProcess";"96a9a061-b567-11eb-b311-72e642d23b9b";"96a9a061-b567-11eb-b311-72e642d23b9b";"2021-05-15T10:24:55.379+0000";
"1198";"Event_0utgkk5";;"messageEndEvent";;"false";"true";"3511.0";"2021-05-09T06:57:22.068+0000";"c7eed022-b093-11eb-815c-5afe1358295f";"Event_0utgkk5:cb7cd8f7-b093-11eb-815c-5afe1358295f";"c7eed022-b093-11eb-815c-5afe1358295f";"a3be8d25-b092-11eb-815c-5afe1358295f";"InventoryCheckAvialabilityProcess";"c7eed022-b093-11eb-815c-5afe1358295f";"c7eed022-b093-11eb-815c-5afe1358295f";"2021-05-09T06:57:18.557+0000";
"1199";"Event_0utgkk5";;"messageEndEvent";;"false";"true";"4397.0";"2021-05-20T09:07:32.502+0000";"c5bf7815-b94a-11eb-a4b5-aef981eb09af";"Event_0utgkk5:cce28d94-b94a-11eb-a4b5-aef981eb09af";"c5bf7815-b94a-11eb-a4b5-aef981eb09af";"a3be8d25-b092-11eb-815c-5afe1358295f";"InventoryCheckAvialabilityProcess";"c5bf7815-b94a-11eb-a4b5-aef981eb09af";"c5bf7815-b94a-11eb-a4b5-aef981eb09af";"2021-05-20T09:07:28.105+0000";
"119";"Activity_018gm0q";"Suggest other products & Shopkeepers to Customer";"userTask";"demo";"false";"false";"6596.0";"2021-05-23T10:52:10.603+0000";"dbadcdc4-bbb4-11eb-bf31-3aea0f2551aa";"Activity_018gm0q:e8da737e-bbb4-11eb-bf31-3aea0f2551aa";"dbadcdc4-bbb4-11eb-bf31-3aea0f2551aa";"SalesProcess:32:d782449f-bb92-11eb-8a9f-86b0ac3ad822";"SalesProcess";"dbadcdc4-bbb4-11eb-bf31-3aea0f2551aa";"dbadcdc4-bbb4-11eb-bf31-3aea0f2551aa";"2021-05-23T10:52:04.007+0000";"e8da737f-bbb4-11eb-bf31-3aea0f2551aa"
"11";"StartEventInventoryCheckAvailabilityProcessStarted";;"messageStartEvent";;"false";"false";"0.0";"2021-05-15T10:27:25.853+0000";"247fe60d-b568-11eb-b311-72e642d23b9b";"24800d2e-b568-11eb-b311-72e642d23b9b";"247fe60d-b568-11eb-b311-72e642d23b9b";"a3be8d25-b092-11eb-815c-5afe1358295f";"InventoryCheckAvialabilityProcess";"247fe60d-b568-11eb-b311-72e642d23b9b";"247fe60d-b568-11eb-b311-72e642d23b9b";"2021-05-15T10:27:25.853+0000";
"1200";"Event_0utgkk5";;"messageEndEvent";;"false";"true";"5691.0";"2021-05-27T12:48:22.173+0000";"bbde7e61-bee9-11eb-81f7-322213044446";"Event_0utgkk5:ce6cb426-bee9-11eb-81f7-322213044446";"bbde7e61-bee9-11eb-81f7-322213044446";"a3be8d25-b092-11eb-815c-5afe1358295f";"InventoryCheckAvialabilityProcess";"bbde7e61-bee9-11eb-81f7-322213044446";"bbde7e61-bee9-11eb-81f7-322213044446";"2021-05-27T12:48:16.482+0000";
"1201";"Event_0utgkk5";;"messageEndEvent";;"false";"true";"3764.0";"2021-05-09T07:33:19.988+0000";"ceab1c45-b098-11eb-815c-5afe1358295f";"Event_0utgkk5:d18eb44a-b098-11eb-815c-5afe1358295f";"ceab1c45-b098-11eb-815c-5afe1358295f";"a3be8d25-b092-11eb-815c-5afe1358295f";"InventoryCheckAvialabilityProcess";"ceab1c45-b098-11eb-815c-5afe1358295f";"ceab1c45-b098-11eb-815c-5afe1358295f";"2021-05-09T07:33:16.224+0000";
"1202";"Event_0utgkk5";;"messageEndEvent";;"false";"true";"3168.0";"2021-05-23T10:58:40.246+0000";"cd3d8e40-bbb5-11eb-bf31-3aea0f2551aa";"Event_0utgkk5:d3245431-bbb5-11eb-bf31-3aea0f2551aa";"cd3d8e40-bbb5-11eb-bf31-3aea0f2551aa";"a3be8d25-b092-11eb-815c-5afe1358295f";"InventoryCheckAvialabilityProcess";"cd3d8e40-bbb5-11eb-bf31-3aea0f2551aa";"cd3d8e40-bbb5-11eb-bf31-3aea0f2551aa";"2021-05-23T10:58:37.078+0000";
"1203";"Event_0utgkk5";;"messageEndEvent";;"false";"true";"6654.0";"2021-05-27T08:45:12.928+0000";"c95da9ab-bec7-11eb-8d08-a247f19c548a";"Event_0utgkk5:d5fba4c0-bec7-11eb-8d08-a247f19c548a";"c95da9ab-bec7-11eb-8d08-a247f19c548a";"a3be8d25-b092-11eb-815c-5afe1358295f";"InventoryCheckAvialabilityProcess";"c95da9ab-bec7-11eb-8d08-a247f19c548a";"c95da9ab-bec7-11eb-8d08-a247f19c548a";"2021-05-27T08:45:06.274+0000";
"1204";"Event_0utgkk5";;"messageEndEvent";;"false";"true";"150.0";"2021-05-20T08:46:16.933+0000";"cab3ce47-b947-11eb-a4b5-aef981eb09af";"Event_0utgkk5:d71e3646-b947-11eb-a4b5-aef981eb09af";"cab3ce47-b947-11eb-a4b5-aef981eb09af";"a3be8d25-b092-11eb-815c-5afe1358295f";"InventoryCheckAvialabilityProcess";"cab3ce47-b947-11eb-a4b5-aef981eb09af";"cab3ce47-b947-11eb-a4b5-aef981eb09af";"2021-05-20T08:46:16.783+0000";
"1205";"Event_0utgkk5";;"messageEndEvent";;"false";"true";"58.0";"2021-05-20T08:53:26.617+0000";"d21383bc-b948-11eb-a4b5-aef981eb09af";"Event_0utgkk5:d748d2f3-b948-11eb-a4b5-aef981eb09af";"d21383bc-b948-11eb-a4b5-aef981eb09af";"a3be8d25-b092-11eb-815c-5afe1358295f";"InventoryCheckAvialabilityProcess";"d21383bc-b948-11eb-a4b5-aef981eb09af";"d21383bc-b948-11eb-a4b5-aef981eb09af";"2021-05-20T08:53:26.559+0000";
"1206";"Event_0utgkk5";;"messageEndEvent";;"false";"true";"3420.0";"2021-05-09T07:04:53.492+0000";"d42450b5-b094-11eb-815c-5afe1358295f";"Event_0utgkk5:d89c927a-b094-11eb-815c-5afe1358295f";"d42450b5-b094-11eb-815c-5afe1358295f";"a3be8d25-b092-11eb-815c-5afe1358295f";"InventoryCheckAvialabilityProcess";"d42450b5-b094-11eb-815c-5afe1358295f";"d42450b5-b094-11eb-815c-5afe1358295f";"2021-05-09T07:04:50.072+0000";
"1207";"Event_0utgkk5";;"messageEndEvent";;"false";"true";"3027.0";"2021-05-09T07:40:41.270+0000";"d55bf3c4-b099-11eb-815c-5afe1358295f";"Event_0utgkk5:d90573d9-b099-11eb-815c-5afe1358295f";"d55bf3c4-b099-11eb-815c-5afe1358295f";"a3be8d25-b092-11eb-815c-5afe1358295f";"InventoryCheckAvialabilityProcess";"d55bf3c4-b099-11eb-815c-5afe1358295f";"d55bf3c4-b099-11eb-815c-5afe1358295f";"2021-05-09T07:40:38.243+0000";
"1208";"Event_0utgkk5";;"messageEndEvent";;"false";"true";"5778.0";"2021-05-27T09:28:24.776+0000";"d7421f39-becd-11eb-8d08-a247f19c548a";"Event_0utgkk5:df5dc67e-becd-11eb-8d08-a247f19c548a";"d7421f39-becd-11eb-8d08-a247f19c548a";"a3be8d25-b092-11eb-815c-5afe1358295f";"InventoryCheckAvialabilityProcess";"d7421f39-becd-11eb-8d08-a247f19c548a";"d7421f39-becd-11eb-8d08-a247f19c548a";"2021-05-27T09:28:18.998+0000";
"1209";"Event_0utgkk5";;"messageEndEvent";;"false";"true";"3572.0";"2021-05-23T10:52:04.007+0000";"dbbb897b-bbb4-11eb-bf31-3aea0f2551aa";"Event_0utgkk5:e6b9692c-bbb4-11eb-bf31-3aea0f2551aa";"dbbb897b-bbb4-11eb-bf31-3aea0f2551aa";"a3be8d25-b092-11eb-815c-5afe1358295f";"InventoryCheckAvialabilityProcess";"dbbb897b-bbb4-11eb-bf31-3aea0f2551aa";"dbbb897b-bbb4-11eb-bf31-3aea0f2551aa";"2021-05-23T10:52:00.435+0000";
"120";"Activity_018gm0q";"Suggest other products & Shopkeepers";"userTask";"demo";"false";"false";"3407.0";"2021-05-09T06:58:24.087+0000";"eabcb9f8-b093-11eb-815c-5afe1358295f";"Activity_018gm0q:f083ea05-b093-11eb-815c-5afe1358295f";"eabcb9f8-b093-11eb-815c-5afe1358295f";"SalesProcess:7:df0aa591-b093-11eb-815c-5afe1358295f";"SalesProcess";"eabcb9f8-b093-11eb-815c-5afe1358295f";"eabcb9f8-b093-11eb-815c-5afe1358295f";"2021-05-09T06:58:20.680+0000";"f0841116-b093-11eb-815c-5afe1358295f"
"1210";"Event_0utgkk5";;"messageEndEvent";;"false";"true";"3919.0";"2021-05-09T06:58:20.680+0000";"eabfa034-b093-11eb-815c-5afe1358295f";"Event_0utgkk5:ee2e1319-b093-11eb-815c-5afe1358295f";"eabfa034-b093-11eb-815c-5afe1358295f";"a3be8d25-b092-11eb-815c-5afe1358295f";"InventoryCheckAvialabilityProcess";"eabfa034-b093-11eb-815c-5afe1358295f";"eabfa034-b093-11eb-815c-5afe1358295f";"2021-05-09T06:58:16.761+0000";
"1211";"Event_0znuvyk";"Answer received";"intermediateMessageCatch";;"true";"false";"1.2899709E7";"2021-05-27T13:04:16.292+0000";"01b0b42a-bece-11eb-8d08-a247f19c548a";"Event_0znuvyk:01b0b42c-bece-11eb-8d08-a247f19c548a";"008ad17e-bece-11eb-8d08-a247f19c548a";"InventoryOrderProcess:6:7b7434a4-bb90-11eb-8a9f-86b0ac3ad822";"InventoryOrderProcess";"008ad17e-bece-11eb-8d08-a247f19c548a";"008ad17e-bece-11eb-8d08-a247f19c548a";"2021-05-27T09:29:16.583+0000";
"1212";"Event_0znuvyk";"Answer received";"intermediateMessageCatch";;"true";"false";"1.5475849E7";"2021-05-27T13:04:24.394+0000";"07053352-bec8-11eb-8d08-a247f19c548a";"Event_0znuvyk:07053354-bec8-11eb-8d08-a247f19c548a";"052884b0-bec8-11eb-8d08-a247f19c548a";"InventoryOrderProcess:6:7b7434a4-bb90-11eb-8a9f-86b0ac3ad822";"InventoryOrderProcess";"052884b0-bec8-11eb-8d08-a247f19c548a";"052884b0-bec8-11eb-8d08-a247f19c548a";"2021-05-27T08:46:28.545+0000";
"1213";"Event_0znuvyk";"Answer received";"intermediateMessageCatch";;"false";"false";"3967.0";"2021-05-09T07:42:22.373+0000";"14b91c96-b09a-11eb-815c-5afe1358295f";"Event_0znuvyk:14b91c98-b09a-11eb-815c-5afe1358295f";"13f3f88e-b09a-11eb-815c-5afe1358295f";"InventoryOrderProcess:4:f76d91f4-b099-11eb-815c-5afe1358295f";"InventoryOrderProcess";"13f3f88e-b09a-11eb-815c-5afe1358295f";"13f3f88e-b09a-11eb-815c-5afe1358295f";"2021-05-09T07:42:18.406+0000";
"1214";"Event_0znuvyk";"Answer received";"intermediateMessageCatch";;"false";"false";"6074.0";"2021-05-23T06:43:20.106+0000";"25e4e8e2-bb92-11eb-8a9f-86b0ac3ad822";"Event_0znuvyk:25e50ff4-bb92-11eb-8a9f-86b0ac3ad822";"248c5d7a-bb92-11eb-8a9f-86b0ac3ad822";"InventoryOrderProcess:6:7b7434a4-bb90-11eb-8a9f-86b0ac3ad822";"InventoryOrderProcess";"248c5d7a-bb92-11eb-8a9f-86b0ac3ad822";"248c5d7a-bb92-11eb-8a9f-86b0ac3ad822";"2021-05-23T06:43:14.032+0000";
"1215";"Event_0znuvyk";"Answer received";"intermediateMessageCatch";;"false";"false";"7142.0";"2021-05-20T09:17:24.875+0000";"2c54a558-b94c-11eb-a4b5-aef981eb09af";"Event_0znuvyk:2c54a55a-b94c-11eb-a4b5-aef981eb09af";"2a32624c-b94c-11eb-a4b5-aef981eb09af";"InventoryOrderProcess:4:f76d91f4-b099-11eb-815c-5afe1358295f";"InventoryOrderProcess";"2a32624c-b94c-11eb-a4b5-aef981eb09af";"2a32624c-b94c-11eb-a4b5-aef981eb09af";"2021-05-20T09:17:17.733+0000";
"1216";"Event_0znuvyk";"Answer received";"intermediateMessageCatch";;"false";"false";"16034.0";"2021-05-09T07:28:55.365+0000";"2c842fe7-b098-11eb-815c-5afe1358295f";"Event_0znuvyk:2c842fe9-b098-11eb-815c-5afe1358295f";"2bad7ea7-b098-11eb-815c-5afe1358295f";"InventoryOrderProcess:1:fea586ba-aeb0-11eb-aebf-0e5a30ca7dcc";"InventoryOrderProcess";"2bad7ea7-b098-11eb-815c-5afe1358295f";"2bad7ea7-b098-11eb-815c-5afe1358295f";"2021-05-09T07:28:39.331+0000";
"1217";"Event_0znuvyk";"Answer received";"intermediateMessageCatch";;"false";"false";"5011.0";"2021-05-23T06:36:53.686+0000";"40344012-bb91-11eb-8a9f-86b0ac3ad822";"Event_0znuvyk:40344014-bb91-11eb-8a9f-86b0ac3ad822";"3f4ced0a-bb91-11eb-8a9f-86b0ac3ad822";"InventoryOrderProcess:6:7b7434a4-bb90-11eb-8a9f-86b0ac3ad822";"InventoryOrderProcess";"3f4ced0a-bb91-11eb-8a9f-86b0ac3ad822";"3f4ced0a-bb91-11eb-8a9f-86b0ac3ad822";"2021-05-23T06:36:48.675+0000";
"1218";"Event_0znuvyk";"Answer received";"intermediateMessageCatch";;"false";"false";"6546.0";"2021-05-15T10:28:21.518+0000";"41c704b3-b568-11eb-b311-72e642d23b9b";"Event_0znuvyk:41c704b5-b568-11eb-b311-72e642d23b9b";"4106e8b7-b568-11eb-b311-72e642d23b9b";"InventoryOrderProcess:4:f76d91f4-b099-11eb-815c-5afe1358295f";"InventoryOrderProcess";"4106e8b7-b568-11eb-b311-72e642d23b9b";"4106e8b7-b568-11eb-b311-72e642d23b9b";"2021-05-15T10:28:14.972+0000";
"1219";"Event_0znuvyk";"Answer received";"intermediateMessageCatch";;"false";"false";"8267.0";"2021-05-20T08:49:31.486+0000";"463e1672-b948-11eb-a4b5-aef981eb09af";"Event_0znuvyk:463e1674-b948-11eb-a4b5-aef981eb09af";"44c09eda-b948-11eb-a4b5-aef981eb09af";"InventoryOrderProcess:4:f76d91f4-b099-11eb-815c-5afe1358295f";"InventoryOrderProcess";"44c09eda-b948-11eb-a4b5-aef981eb09af";"44c09eda-b948-11eb-a4b5-aef981eb09af";"2021-05-20T08:49:23.219+0000";
"121";"Activity_018gm0q";"Suggest other products & Shopkeepers (Fields: Answers from Integromat)";"userTask";"demo";"false";"false";"10117.0";"2021-05-20T08:47:24.744+0000";"a07327aa-b947-11eb-a4b5-aef981eb09af";"Activity_018gm0q:f99881a8-b947-11eb-a4b5-aef981eb09af";"a07327aa-b947-11eb-a4b5-aef981eb09af";"SalesProcess:21:8e31ff88-b947-11eb-a4b5-aef981eb09af";"SalesProcess";"a07327aa-b947-11eb-a4b5-aef981eb09af";"a07327aa-b947-11eb-a4b5-aef981eb09af";"2021-05-20T08:47:14.627+0000";"f99881a9-b947-11eb-a4b5-aef981eb09af"
"1220";"Event_0znuvyk";"Answer received";"intermediateMessageCatch";;"false";"false";"8206.0";"2021-05-23T06:29:58.565+0000";"46de4b4b-bb90-11eb-8a9f-86b0ac3ad822";"Event_0znuvyk:46de4b4d-bb90-11eb-8a9f-86b0ac3ad822";"45a0e903-bb90-11eb-8a9f-86b0ac3ad822";"InventoryOrderProcess:5:813a16e3-bb8e-11eb-8a9f-86b0ac3ad822";"InventoryOrderProcess";"45a0e903-bb90-11eb-8a9f-86b0ac3ad822";"45a0e903-bb90-11eb-8a9f-86b0ac3ad822";"2021-05-23T06:29:50.359+0000";
"1221";"Event_0znuvyk";"Answer received";"intermediateMessageCatch";;"false";"false";"7609.0";"2021-05-20T08:56:47.755+0000";"4aabb42a-b949-11eb-a4b5-aef981eb09af";"Event_0znuvyk:4aabb42c-b949-11eb-a4b5-aef981eb09af";"49cc9f7e-b949-11eb-a4b5-aef981eb09af";"InventoryOrderProcess:4:f76d91f4-b099-11eb-815c-5afe1358295f";"InventoryOrderProcess";"49cc9f7e-b949-11eb-a4b5-aef981eb09af";"49cc9f7e-b949-11eb-a4b5-aef981eb09af";"2021-05-20T08:56:40.146+0000";
"1222";"Event_0znuvyk";"Answer received";"intermediateMessageCatch";;"false";"false";"2767.0";"2021-05-09T07:44:00.448+0000";"4fe5464f-b09a-11eb-815c-5afe1358295f";"Event_0znuvyk:4fe54651-b09a-11eb-815c-5afe1358295f";"4f2a3467-b09a-11eb-815c-5afe1358295f";"InventoryOrderProcess:4:f76d91f4-b099-11eb-815c-5afe1358295f";"InventoryOrderProcess";"4f2a3467-b09a-11eb-815c-5afe1358295f";"4f2a3467-b09a-11eb-815c-5afe1358295f";"2021-05-09T07:43:57.681+0000";
"1223";"Event_0znuvyk";"Answer received";"intermediateMessageCatch";;"true";"false";"1.1904424E7";"2021-05-27T13:04:12.333+0000";"50910bcb-bed0-11eb-8d08-a247f19c548a";"Event_0znuvyk:50910bcd-bed0-11eb-8d08-a247f19c548a";"4f24aa3f-bed0-11eb-8d08-a247f19c548a";"InventoryOrderProcess:6:7b7434a4-bb90-11eb-8a9f-86b0ac3ad822";"InventoryOrderProcess";"4f24aa3f-bed0-11eb-8d08-a247f19c548a";"4f24aa3f-bed0-11eb-8d08-a247f19c548a";"2021-05-27T09:45:47.909+0000";
"1224";"Event_0znuvyk";"Answer received";"intermediateMessageCatch";;"true";"false";"3.67538381E8";"2021-05-27T13:04:28.010+0000";"538dd554-bb94-11eb-8a9f-86b0ac3ad822";"Event_0znuvyk:538dd556-bb94-11eb-8a9f-86b0ac3ad822";"529a7458-bb94-11eb-8a9f-86b0ac3ad822";"InventoryOrderProcess:6:7b7434a4-bb90-11eb-8a9f-86b0ac3ad822";"InventoryOrderProcess";"529a7458-bb94-11eb-8a9f-86b0ac3ad822";"529a7458-bb94-11eb-8a9f-86b0ac3ad822";"2021-05-23T06:58:49.629+0000";
"1225";"Event_0znuvyk";"Answer received";"intermediateMessageCatch";;"false";"false";"7351.0";"2021-05-23T11:09:56.128+0000";"63814e84-bbb7-11eb-bf31-3aea0f2551aa";"Event_0znuvyk:63817596-bbb7-11eb-bf31-3aea0f2551aa";"62920d38-bbb7-11eb-bf31-3aea0f2551aa";"InventoryOrderProcess:6:7b7434a4-bb90-11eb-8a9f-86b0ac3ad822";"InventoryOrderProcess";"62920d38-bbb7-11eb-bf31-3aea0f2551aa";"62920d38-bbb7-11eb-bf31-3aea0f2551aa";"2021-05-23T11:09:48.777+0000";
"1226";"Event_0znuvyk";"Answer received";"intermediateMessageCatch";;"false";"false";"7185.0";"2021-05-09T07:37:37.465+0000";"68fc92e1-b099-11eb-815c-5afe1358295f";"Event_0znuvyk:68fc92e3-b099-11eb-815c-5afe1358295f";"686841d9-b099-11eb-815c-5afe1358295f";"InventoryOrderProcess:3:ffb0da77-b098-11eb-815c-5afe1358295f";"InventoryOrderProcess";"686841d9-b099-11eb-815c-5afe1358295f";"686841d9-b099-11eb-815c-5afe1358295f";"2021-05-09T07:37:30.280+0000";
"1227";"Event_0znuvyk";"Answer received";"intermediateMessageCatch";;"false";"false";"4060.0";"2021-05-23T06:52:24.034+0000";"6b4d32b1-bb93-11eb-8a9f-86b0ac3ad822";"Event_0znuvyk:6b4d32b3-bb93-11eb-8a9f-86b0ac3ad822";"6a737439-bb93-11eb-8a9f-86b0ac3ad822";"InventoryOrderProcess:6:7b7434a4-bb90-11eb-8a9f-86b0ac3ad822";"InventoryOrderProcess";"6a737439-bb93-11eb-8a9f-86b0ac3ad822";"6a737439-bb93-11eb-8a9f-86b0ac3ad822";"2021-05-23T06:52:19.974+0000";
"1228";"Event_0znuvyk";"Answer received";"intermediateMessageCatch";;"true";"false";"1090663.0";"2021-05-27T13:03:48.673+0000";"6ff7cc7d-bee9-11eb-81f7-322213044446";"Event_0znuvyk:6ff7cc7f-bee9-11eb-81f7-322213044446";"6e8884c1-bee9-11eb-81f7-322213044446";"InventoryOrderProcess:6:7b7434a4-bb90-11eb-8a9f-86b0ac3ad822";"InventoryOrderProcess";"6e8884c1-bee9-11eb-81f7-322213044446";"6e8884c1-bee9-11eb-81f7-322213044446";"2021-05-27T12:45:38.010+0000";
"1229";"Event_0znuvyk";"Answer received";"intermediateMessageCatch";;"false";"false";"26059.0";"2021-05-20T09:12:30.184+0000";"7166cbee-b94b-11eb-a4b5-aef981eb09af";"Event_0znuvyk:7166cbf0-b94b-11eb-a4b5-aef981eb09af";"70b11036-b94b-11eb-a4b5-aef981eb09af";"InventoryOrderProcess:4:f76d91f4-b099-11eb-815c-5afe1358295f";"InventoryOrderProcess";"70b11036-b94b-11eb-a4b5-aef981eb09af";"70b11036-b94b-11eb-a4b5-aef981eb09af";"2021-05-20T09:12:04.125+0000";
"122";"Activity_02cexy1";"Check correctness";"userTask";;"true";"false";"1.3082712E7";"2021-05-27T13:07:19.292+0000";"00904fe2-bece-11eb-8d08-a247f19c548a";"Activity_02cexy1:01b03ef8-bece-11eb-8d08-a247f19c548a";"00904fe2-bece-11eb-8d08-a247f19c548a";"InventoryCheckForReorder:4:ac590149-b092-11eb-815c-5afe1358295f";"InventoryCheckForReorder";"00904fe2-bece-11eb-8d08-a247f19c548a";"00904fe2-bece-11eb-8d08-a247f19c548a";"2021-05-27T09:29:16.580+0000";"01b08d19-bece-11eb-8d08-a247f19c548a"
"1230";"Event_0znuvyk";"Answer received";"intermediateMessageCatch";;"false";"false";;;"7c4cef56-b949-11eb-a4b5-aef981eb09af";"Event_0znuvyk:7c4cef58-b949-11eb-a4b5-aef981eb09af";"7b25d52e-b949-11eb-a4b5-aef981eb09af";"InventoryOrderProcess:4:f76d91f4-b099-11eb-815c-5afe1358295f";"InventoryOrderProcess";"7b25d52e-b949-11eb-a4b5-aef981eb09af";"7b25d52e-b949-11eb-a4b5-aef981eb09af";"2021-05-20T08:58:03.410+0000";
"1231";"Event_0znuvyk";"Answer received";"intermediateMessageCatch";;"false";"false";"8352.0";"2021-05-20T09:05:44.739+0000";"8a4bbd9c-b94a-11eb-a4b5-aef981eb09af";"Event_0znuvyk:8a4bbd9e-b94a-11eb-a4b5-aef981eb09af";"88e9e364-b94a-11eb-a4b5-aef981eb09af";"InventoryOrderProcess:4:f76d91f4-b099-11eb-815c-5afe1358295f";"InventoryOrderProcess";"88e9e364-b94a-11eb-a4b5-aef981eb09af";"88e9e364-b94a-11eb-a4b5-aef981eb09af";"2021-05-20T09:05:36.387+0000";
"1232";"Event_0znuvyk";"Answer received";"intermediateMessageCatch";;"true";"false";"1.3515258E7";"2021-05-27T13:04:20.734+0000";"956f0a59-becc-11eb-8d08-a247f19c548a";"Event_0znuvyk:95712d3b-becc-11eb-8d08-a247f19c548a";"93d04e2d-becc-11eb-8d08-a247f19c548a";"InventoryOrderProcess:6:7b7434a4-bb90-11eb-8a9f-86b0ac3ad822";"InventoryOrderProcess";"93d04e2d-becc-11eb-8d08-a247f19c548a";"93d04e2d-becc-11eb-8d08-a247f19c548a";"2021-05-27T09:19:05.476+0000";
"1233";"Event_0znuvyk";"Answer received";"intermediateMessageCatch";;"false";"false";"26256.0";"2021-05-27T12:11:34.216+0000";"9e1f3c3a-bee4-11eb-81f7-322213044446";"Event_0znuvyk:9e1f3c3c-bee4-11eb-81f7-322213044446";"9d1c4ade-bee4-11eb-81f7-322213044446";"InventoryOrderProcess:6:7b7434a4-bb90-11eb-8a9f-86b0ac3ad822";"InventoryOrderProcess";"9d1c4ade-bee4-11eb-81f7-322213044446";"9d1c4ade-bee4-11eb-81f7-322213044446";"2021-05-27T12:11:07.960+0000";
"1234";"Event_0znuvyk";"Answer received";"intermediateMessageCatch";;"false";"false";"35487.0";"2021-05-27T12:33:46.681+0000";"b2d4b87e-bee7-11eb-81f7-322213044446";"Event_0znuvyk:b2d4b880-bee7-11eb-81f7-322213044446";"b0fa2bd2-bee7-11eb-81f7-322213044446";"InventoryOrderProcess:6:7b7434a4-bb90-11eb-8a9f-86b0ac3ad822";"InventoryOrderProcess";"b0fa2bd2-bee7-11eb-81f7-322213044446";"b0fa2bd2-bee7-11eb-81f7-322213044446";"2021-05-27T12:33:11.194+0000";
"1235";"Event_0znuvyk";"Answer received";"intermediateMessageCatch";;"false";"false";"13358.0";"2021-05-15T09:41:34.562+0000";"b4a417eb-b561-11eb-b311-72e642d23b9b";"Event_0znuvyk:b4a417ed-b561-11eb-b311-72e642d23b9b";"b3ad0d6f-b561-11eb-b311-72e642d23b9b";"InventoryOrderProcess:4:f76d91f4-b099-11eb-815c-5afe1358295f";"InventoryOrderProcess";"b3ad0d6f-b561-11eb-b311-72e642d23b9b";"b3ad0d6f-b561-11eb-b311-72e642d23b9b";"2021-05-15T09:41:21.204+0000";
"1236";"Event_0znuvyk";"Answer received";"intermediateMessageCatch";;"false";"false";"32747.0";"2021-05-15T10:25:21.951+0000";"c7215018-b567-11eb-b311-72e642d23b9b";"Event_0znuvyk:c721501a-b567-11eb-b311-72e642d23b9b";"c615d33c-b567-11eb-b311-72e642d23b9b";"InventoryOrderProcess:4:f76d91f4-b099-11eb-815c-5afe1358295f";"InventoryOrderProcess";"c615d33c-b567-11eb-b311-72e642d23b9b";"c615d33c-b567-11eb-b311-72e642d23b9b";"2021-05-15T10:24:49.204+0000";
"1237";"Event_0znuvyk";"Answer received";"intermediateMessageCatch";;"false";"false";"4898.0";"2021-05-20T09:00:15.428+0000";"c811e90c-b949-11eb-a4b5-aef981eb09af";"Event_0znuvyk:c811e90e-b949-11eb-a4b5-aef981eb09af";"c652d3a4-b949-11eb-a4b5-aef981eb09af";"InventoryOrderProcess:4:f76d91f4-b099-11eb-815c-5afe1358295f";"InventoryOrderProcess";"c652d3a4-b949-11eb-a4b5-aef981eb09af";"c652d3a4-b949-11eb-a4b5-aef981eb09af";"2021-05-20T09:00:10.530+0000";
"1238";"Event_0znuvyk";"Answer received";"intermediateMessageCatch";;"true";"false";"1.0834947E7";"2021-05-27T13:04:04.920+0000";"c99b268c-bed2-11eb-8d08-a247f19c548a";"Event_0znuvyk:c99b268e-bed2-11eb-8d08-a247f19c548a";"c4622da0-bed2-11eb-8d08-a247f19c548a";"InventoryOrderProcess:6:7b7434a4-bb90-11eb-8a9f-86b0ac3ad822";"InventoryOrderProcess";"c4622da0-bed2-11eb-8d08-a247f19c548a";"c4622da0-bed2-11eb-8d08-a247f19c548a";"2021-05-27T10:03:29.973+0000";
"1239";"Event_0znuvyk";"Answer received";"intermediateMessageCatch";;"true";"false";"3506708.0";"2021-05-27T13:03:59.650+0000";"d66f8ae5-bee3-11eb-81f7-322213044446";"Event_0znuvyk:d66f8ae7-bee3-11eb-81f7-322213044446";"d538e059-bee3-11eb-81f7-322213044446";"InventoryOrderProcess:6:7b7434a4-bb90-11eb-8a9f-86b0ac3ad822";"InventoryOrderProcess";"d538e059-bee3-11eb-81f7-322213044446";"d538e059-bee3-11eb-81f7-322213044446";"2021-05-27T12:05:32.942+0000";
